Identificador,FK_Evaluacion_Evaluacion,FK_Alumnos_Apellidos_Nombre,FK_Modulos_Nombre,FK_Notas_Nota,Nota Real
39119,3,1752,75,6,5
39121,3,2032,76,10,9
39122,3,1962,76,10,9
39123,3,1744,76,9,8
39124,3,1754,76,9,8
39125,3,1857,76,10,9
39126,3,2004,76,8,7
39127,3,2111,76,8,7
39128,3,1698,75,9,8
39129,3,2033,76,9,8
39130,3,1964,75,6,5
39131,3,2737,76,9,8
39132,3,1747,75,8,7
39133,3,1949,76,6,5
39134,3,1902,75,7,6
39135,3,1739,75,9,8
39136,3,1692,76,10,9
39137,3,1766,76,4,3
39139,3,1750,75,7,6
39140,3,2053,79,8,7
39141,3,1752,76,8,7
39142,3,1930,79,7,6
39143,3,1748,75,5,4
39145,3,1698,76,10,9
39146,3,2032,79,7,6
39147,3,1746,75,6,5
39148,3,1964,76,8,7
39149,3,1962,79,8,7
39150,3,1747,76,10,9
39151,3,1741,75,8,7
39152,3,1744,79,6,5
39153,3,1754,79,8,7
39154,3,1739,76,11,10
39155,3,1753,75,8,7
39156,3,1857,79,8,7
39157,3,1866,76,11,10
39158,3,2115,75,7,6
39159,3,2111,79,7,6
39160,3,1750,76,8,7
39161,3,1872,79,8,7
39162,3,1872,75,6,5
39163,3,1748,76,7,6
39164,3,2033,79,9,8
39165,3,1765,75,8,7
39166,3,2737,79,8,7
39167,3,1746,76,9,8
39168,3,1949,79,8,7
39169,3,1745,75,6,5
39170,3,1741,76,9,8
39171,3,1692,79,9,8
39172,3,1753,76,9,8
39173,3,1751,75,7,6
39174,3,1766,79,7,6
39175,3,2115,76,7,6
39176,3,1752,79,6,5
39177,3,1872,76,7,6
39178,3,1698,79,7,6
39179,3,1765,76,9,8
39180,3,1964,79,7,6
39181,3,1745,76,7,6
39182,3,1747,79,10,9
39183,3,1902,79,9,8
39184,3,1751,76,6,5
39185,3,1739,79,9,8
39186,3,1866,79,7,6
39187,3,1750,79,9,8
39188,3,1746,79,8,7
39189,3,1741,79,7,6
39190,3,1753,79,7,6
39191,3,2115,79,8,7
39192,3,1872,79,8,7
39193,3,1765,79,9,8
39194,3,1745,79,4,3
39195,3,1751,79,7,6
39196,3,2053,80,8,7
39197,3,1930,80,7,6
39199,3,2032,80,9,8
39200,3,1962,80,9,8
39201,3,1744,80,5,4
39202,3,1754,80,8,7
39203,3,1857,80,8,7
39204,3,2111,80,8,7
39205,3,2004,80,11,10
39206,3,2033,80,9,8
39207,3,2737,80,8,7
39208,3,1949,80,7,6
39209,3,1692,80,9,8
39210,3,1766,80,6,5
39211,3,1752,80,8,7
39212,3,1698,80,8,7
39213,3,1964,80,8,7
39214,3,1747,80,10,9
39215,3,1902,80,9,8
39216,3,1739,80,11,10
39217,3,1866,80,8,7
39218,3,1750,80,9,8
39219,3,1748,80,7,6
39220,3,1746,80,9,8
39221,3,1741,80,7,6
39222,3,1753,80,8,7
39223,3,2115,80,8,7
39224,3,1872,80,9,8
39225,3,1765,80,9,8
39226,3,1745,80,7,6
39227,3,1751,80,8,7
39228,3,2053,78,7,6
39229,3,1930,78,7,6
39231,3,2032,78,9,8
39232,3,1962,78,10,9
39233,3,1744,78,7,6
39234,3,1754,78,10,9
39235,3,1857,78,11,10
39236,3,2111,78,4,3
39237,3,2004,78,6,5
39238,3,2033,78,7,6
39239,3,2737,78,8,7
39240,3,1949,78,8,7
39241,3,1692,78,10,9
39242,3,1766,78,5,4
39243,3,1752,78,6,5
39244,3,1698,78,9,8
39245,3,1964,78,8,7
39246,3,1747,78,11,10
39247,3,1902,78,10,9
39248,3,1739,78,10,9
39249,3,1866,78,7,6
39250,3,1750,78,9,8
39251,3,1748,78,3,2
39252,3,1746,78,7,6
39253,3,1741,78,7,6
39254,3,1753,78,8,7
39255,3,2115,78,9,8
39256,3,1872,78,6,5
39257,3,1765,78,9,8
39258,3,1745,78,6,5
39259,3,1751,78,3,2
39260,3,1960,7,7,6
39261,3,1999,7,9,8
39262,3,1772,7,8,7
39263,3,1760,7,7,6
39264,3,1770,7,8,7
39265,3,1771,7,9,8
39266,3,1871,7,7,6
39267,3,1904,7,8,7
39268,3,1773,7,7,6
39269,3,1757,7,2,1
39270,3,1758,7,11,10
39271,3,1763,7,6,5
39272,3,2025,7,14,13
39273,3,1945,7,7,6
39274,3,2009,7,6,5
39275,3,1767,7,6,5
39276,3,1755,7,8,7
39277,3,1939,7,8,7
39278,3,1756,7,10,9
39280,3,1927,7,9,8
39282,3,1965,7,14,13
39283,3,1941,24,11,10
39284,3,2384,7,7,6
39285,3,1899,7,9,8
39286,3,1762,7,10,9
39287,3,1948,7,11,10
39288,3,1958,7,9,8
39289,3,1929,7,8,7
39290,3,2028,153,7,6
39291,3,1945,5,9,8
39293,3,1748,79,6,5
39294,3,1902,76,10,9
39295,3,2083,115,9,8
39388,3,2391,44,14,13
39389,3,2035,175,10,9
39390,3,1806,175,10,9
39391,3,1723,173,11,10
39392,3,2654,173,11,10
39393,3,2017,173,8,7
39394,3,2017,174,9,8
39395,3,2391,42,14,13
39396,3,2391,366,14,13
39397,3,2391,43,14,13
39398,3,1809,177,10,9
39399,3,1723,174,10,9
39400,3,2654,174,9,8
39401,3,2391,39,14,13
39403,3,1806,177,10,9
39404,3,2369,217,10,9
39405,3,1972,217,10,9
39406,3,2391,40,14,13
39408,3,2321,294,9,8
39410,3,1972,213,10,9
39411,3,2293,173,14,13
39412,3,2675,173,9,8
39413,3,2579,213,11,10
39414,3,2147,213,9,8
39415,3,2012,173,10,9
39416,3,2150,213,11,10
39417,3,2532,173,10,9
39418,3,1701,173,11,10
39419,3,2721,618,8,7
39420,3,1716,173,9,8
39421,3,1900,173,10,9
39422,3,2665,213,7,6
39423,3,1808,173,10,9
39424,3,2508,213,14,13
39425,3,1809,173,9,8
39426,3,2574,212,14,13
39427,3,2369,213,10,9
39428,3,2590,213,10,9
39429,3,2383,213,10,9
39430,3,1543,173,11,10
39431,3,2528,173,10,9
39432,3,2027,173,10,9
39433,3,1810,173,10,9
39435,3,1648,213,10,9
39436,3,2101,173,11,10
39437,3,2574,213,10,9
39438,3,2411,649,11,10
39439,3,2568,173,10,9
39440,3,2139,173,10,9
39442,3,1653,174,9,8
39443,3,2027,174,9,8
39444,3,1716,174,9,8
39447,3,2675,174,9,8
39448,3,1701,174,9,8
39449,3,2012,174,9,8
39450,3,1809,174,9,8
39452,3,2575,215,9,8
39453,3,1900,174,8,7
39454,3,2150,215,9,8
39455,3,1808,174,9,8
39456,3,2139,174,10,9
39457,3,1080,174,10,9
39458,3,2196,174,7,6
39459,3,2508,215,14,13
39460,3,2567,215,7,6
39462,3,2049,174,11,10
39464,3,2101,174,9,8
39465,3,1806,174,9,8
39466,3,2655,174,10,9
39467,3,1921,174,10,9
39468,3,1810,174,10,9
39470,3,2147,215,8,7
39471,3,1994,178,13,12
39472,3,2665,215,8,7
39473,3,2568,174,8,7
39474,3,2087,174,10,9
39475,3,2128,97,10,9
39476,3,2128,95,9,8
39477,3,2670,236,6,5
39478,3,2737,77,8,7
39479,3,2737,81,9,8
39481,3,2633,94,13,12
39482,3,2634,62,11,10
39483,3,2633,95,14,13
39484,3,2035,174,10,9
39485,3,2035,173,11,10
39486,3,2017,172,14,13
39487,3,2634,60,11,10
39488,3,2629,95,6,5
39489,3,2629,94,5,4
39490,3,2629,97,6,5
39491,3,2128,94,8,7
39492,3,2633,97,14,13
39493,3,2568,175,8,7
39494,3,2369,214,9,8
39495,3,2590,214,9,8
39496,3,2597,428,9,8
39497,3,2655,175,9,8
39498,3,2383,214,10,9
39499,3,1972,214,10,9
39500,3,2411,526,10,9
39501,3,1808,175,10,9
39502,3,1900,175,9,8
39503,3,1809,175,9,8
39504,3,2665,214,9,8
39505,3,2535,341,8,7
39506,3,2080,135,14,13
39507,3,2537,341,5,4
39508,3,2538,341,6,5
39511,3,2544,343,8,7
39512,3,2545,343,10,9
39513,3,2546,343,8,7
39514,3,2548,343,11,10
39515,3,2549,343,9,8
39516,3,2535,343,10,9
39517,3,2539,341,7,6
39518,3,2537,343,8,7
39519,3,2538,343,8,7
39520,3,2539,343,9,8
39521,3,2540,343,7,6
39522,3,2541,343,10,9
39523,3,2542,343,8,7
39524,3,2540,341,7,6
39525,3,2541,341,8,7
39526,3,2542,341,8,7
39528,3,2544,341,7,6
39529,3,2545,341,10,9
39530,3,2546,341,6,5
39532,3,2548,341,8,7
39533,3,2549,341,8,7
39534,3,2535,339,11,10
39535,3,2688,235,11,10
39536,3,2537,339,6,5
39537,3,2538,339,8,7
39538,3,2539,339,9,8
39539,3,2540,339,5,4
39540,3,2541,339,9,8
39541,3,2542,339,8,7
39543,3,2544,339,8,7
39544,3,2545,339,8,7
39546,3,2548,339,9,8
39547,3,2549,339,9,8
39548,3,2535,342,9,8
39549,3,2536,342,8,7
39550,3,2537,342,7,6
39551,3,2538,342,7,6
39552,3,2539,342,8,7
39553,3,2540,342,3,2
39554,3,2541,342,8,7
39555,3,2542,342,9,8
39557,3,2544,342,7,6
39558,3,2545,342,9,8
39559,3,2546,342,6,5
39561,3,2548,342,10,9
39562,3,2549,342,8,7
39563,3,2535,340,8,7
39564,3,2536,340,10,9
39565,3,2537,340,4,3
39566,3,2538,340,6,5
39567,3,2539,340,7,6
39568,3,2540,340,7,6
39569,3,2541,340,8,7
39570,3,2542,340,8,7
39572,3,2544,340,6,5
39573,3,2545,340,8,7
39574,3,2546,340,5,4
39576,3,2548,340,9,8
39577,3,2549,340,10,9
39578,3,2390,44,11,10
39579,3,2376,44,6,5
39580,3,1954,44,9,8
39581,3,2555,44,3,2
39582,3,1860,44,8,7
39583,3,1954,42,9,8
39584,3,2376,42,4,3
39585,3,2555,42,3,2
39586,3,2390,42,11,10
39587,3,1860,42,11,10
39588,3,1961,101,8,7
39589,3,2629,101,4,3
39590,3,2128,101,9,8
39591,3,2664,101,9,8
39592,3,2193,101,14,13
39593,3,2628,101,6,5
39594,3,2366,101,9,8
39595,3,1781,101,10,9
39596,3,2098,101,8,7
39597,3,2280,101,8,7
39598,3,2064,101,10,9
39599,3,2063,101,8,7
39600,3,2020,138,11,10
39601,3,2192,138,10,9
39602,3,2585,138,7,6
39603,3,2507,138,8,7
39604,3,1996,138,10,9
39605,3,2377,138,7,6
39606,3,1793,138,10,9
39607,3,1792,138,6,5
39608,3,2625,138,10,9
39609,3,2385,138,9,8
39610,3,2540,347,9,8
39611,3,2536,347,7,6
39612,3,2541,347,7,6
39613,3,2547,347,14,13
39614,3,2538,347,10,9
39615,3,2544,347,8,7
39616,3,2539,347,9,8
39617,3,2545,347,9,8
39618,3,2535,347,9,8
39619,3,2549,347,7,6
39620,3,2537,347,8,7
39621,3,2542,347,7,6
39622,3,2035,178,9,8
39623,3,2568,178,10,9
39624,3,2069,178,8,7
39625,3,2027,178,8,7
39626,3,1723,178,7,6
39627,3,2017,178,5,4
39628,3,1701,178,10,9
39629,3,2369,218,10,9
39630,3,2508,218,9,8
39631,3,2049,178,11,10
39632,3,1810,178,10,9
39633,3,2567,218,4,3
39634,3,2101,178,11,10
39635,3,1716,178,9,8
39636,3,2654,178,10,9
39637,3,1972,218,11,10
39638,3,2574,218,11,10
39639,3,1900,178,5,4
39640,3,2012,178,9,8
39641,3,2590,218,7,6
39642,3,1806,178,10,9
39643,3,2627,218,10,9
39644,3,2378,218,10,9
39645,3,2665,218,8,7
39646,3,2655,178,9,8
39647,3,1921,178,9,8
39648,3,1808,178,10,9
39649,3,2147,218,9,8
39650,3,1809,178,10,9
39651,3,2383,218,10,9
39652,3,2694,218,9,8
39653,3,2528,178,8,7
39654,3,2696,218,11,10
39655,3,2654,176,10,9
39656,3,1723,176,9,8
39657,3,2017,176,5,4
39658,3,2150,216,9,8
39659,3,2508,216,9,8
39660,3,2035,176,10,9
39661,3,2590,216,10,9
39662,3,2579,178,8,7
39663,3,2027,176,6,5
39664,3,2696,216,9,8
39665,3,2528,176,6,5
39666,3,2568,176,8,7
39667,3,2383,216,10,9
39668,3,1921,176,9,8
39669,3,2012,176,8,7
39670,3,1809,176,10,9
39671,3,2369,216,10,9
39672,3,2655,176,7,6
39673,3,2069,176,10,9
39674,3,1972,216,9,8
39675,3,1900,176,4,3
39676,3,2627,216,9,8
39677,3,1810,176,10,9
39678,3,2101,176,10,9
39679,3,2049,176,11,10
39680,3,1806,176,10,9
39681,3,2378,216,9,8
39682,3,1808,176,9,8
39683,3,1605,176,14,13
39684,3,2147,216,8,7
39685,3,1716,176,9,8
39686,3,2579,176,5,4
39687,3,2665,216,6,5
39688,3,1701,176,8,7
39689,3,2694,216,9,8
39690,3,2567,216,5,4
39691,3,1784,62,4,3
39692,3,1784,60,4,3
39693,3,2120,62,9,8
39694,3,2120,60,6,5
39695,3,2097,62,9,8
39696,3,2097,60,10,9
39697,3,2001,62,10,9
39698,3,2001,60,10,9
39699,3,1946,62,8,7
39700,3,1946,60,8,7
39701,3,2065,62,7,6
39702,3,2065,60,5,4
39703,3,2085,62,11,10
39704,3,2085,60,8,7
39705,3,1782,62,9,8
39706,3,1782,60,11,10
39707,3,2367,62,7,6
39708,3,2367,60,5,4
39709,3,2381,62,7,6
39710,3,2381,60,3,2
39711,3,2531,62,6,5
39712,3,2531,60,4,3
39713,3,2674,62,4,3
39714,3,2674,60,3,2
39715,3,2692,62,9,8
39716,3,2692,60,5,4
39717,3,1800,299,9,8
39718,3,1800,297,9,8
39719,3,1955,299,7,6
39720,3,1955,297,8,7
39721,3,2094,299,14,13
39722,3,2094,297,14,13
39723,3,1970,299,6,5
39724,3,1970,297,8,7
39725,3,1703,299,6,5
39726,3,1703,297,8,7
39727,3,1728,299,8,7
39728,3,1728,297,9,8
39729,3,1950,299,9,8
39730,3,1950,297,4,3
39731,3,2127,299,5,4
39732,3,2127,297,7,6
39733,3,2108,299,10,9
39734,3,2108,297,10,9
39735,3,1984,299,9,8
39736,3,1984,297,9,8
39737,3,2104,299,9,8
39738,3,2104,297,9,8
39739,3,2102,299,6,5
39740,3,2102,297,4,3
39741,3,2099,299,7,6
39742,3,2099,297,7,6
39745,3,1796,299,10,9
39746,3,1796,297,9,8
39747,3,2010,299,5,4
39748,3,2010,297,11,10
39749,3,872,299,14,13
39750,3,872,297,14,13
39751,3,1650,297,10,9
39752,3,1980,239,8,7
39753,3,1980,237,7,6
39754,3,1846,239,10,9
39755,3,1846,237,11,10
39756,3,2360,239,9,8
39757,3,2360,237,9,8
39758,3,2533,239,9,8
39759,3,2533,237,8,7
39760,3,2688,239,9,8
39761,3,2688,237,10,9
39762,3,2700,239,8,7
39763,3,2700,237,10,9
39764,3,1860,39,5,4
39765,3,2376,39,7,6
39766,3,2129,39,14,13
39767,3,2555,39,6,5
39768,3,2390,39,8,7
39769,3,2659,39,14,13
39770,3,1954,39,6,5
39771,3,1769,39,14,13
39772,3,2698,39,14,13
39773,3,2583,39,14,13
39774,3,2376,40,7,6
39775,3,2129,40,14,13
39776,3,2555,40,9,8
39777,3,2390,40,7,6
39778,3,1860,40,7,6
39779,3,2659,40,14,13
39780,3,1954,40,7,6
39781,3,1769,40,14,13
39782,3,2698,40,14,13
39783,3,2583,40,14,13
39784,3,1716,175,9,8
39785,3,2012,175,9,8
39786,3,2627,214,11,10
39787,3,2147,214,4,3
39789,3,2508,214,6,5
39790,3,2696,214,9,8
39791,3,2567,214,8,7
39792,3,1810,175,11,10
39793,3,2087,175,8,7
39794,3,2532,175,9,8
39795,3,2574,214,10,9
39796,3,1921,175,9,8
39797,3,1701,175,10,9
39798,3,2049,175,11,10
39799,3,2027,175,6,5
39800,3,2101,175,10,9
39801,3,2654,175,8,7
39802,3,2575,214,9,8
39803,3,2512,175,8,7
39804,3,1723,175,10,9
39805,3,1954,38,6,5
39806,3,1860,38,6,5
39807,3,2536,339,9,8
39808,3,2536,341,8,7
39809,3,2536,343,10,9
39810,3,2583,38,14,13
39811,3,2129,38,14,13
39812,3,2376,38,10,9
39813,3,2390,38,10,9
39814,3,2273,38,6,5
39815,3,2513,38,14,13
39816,3,2659,38,14,13
39817,3,1784,56,6,5
39818,3,1973,56,14,13
39819,3,2651,135,14,13
39820,3,2638,587,10,9
39821,3,2020,135,6,5
39822,3,464,135,14,13
39823,3,2377,135,10,9
39824,3,2192,135,7,6
39825,3,2507,135,8,7
39826,3,2625,135,7,6
39827,3,2585,135,8,7
39828,3,1996,135,10,9
39829,3,2664,95,8,7
39830,3,2664,94,8,7
39832,3,1596,95,14,13
39833,3,1596,94,14,13
39834,3,1596,97,14,13
39835,3,2358,95,14,13
39836,3,2358,94,14,13
39837,3,2358,97,14,13
39838,3,2193,95,14,13
39839,3,2193,94,14,13
39840,3,2193,97,14,13
39841,3,2628,95,3,2
39842,3,2628,94,2,1
39843,3,2628,97,3,2
39844,3,2366,95,9,8
39845,3,2366,94,9,8
39846,3,2366,97,8,7
39847,3,1781,95,10,9
39848,3,1781,94,10,9
39849,3,1781,97,10,9
39850,3,2001,56,7,6
39851,3,2097,56,9,8
39852,3,1946,56,8,7
39853,3,2065,56,7,6
39854,3,2085,56,10,9
39855,3,1925,56,14,13
39856,3,1782,56,10,9
39857,3,2367,56,5,4
39858,3,2381,56,6,5
39859,3,2505,56,14,13
39860,3,2510,56,9,8
39861,3,2531,56,8,7
39862,3,2634,56,10,9
39863,3,2692,56,9,8
39864,3,2120,56,9,8
39865,3,1800,293,6,5
39866,3,1955,293,9,8
39867,3,1970,293,8,7
39868,3,2094,293,14,13
39869,3,1703,293,6,5
39870,3,1728,293,8,7
39871,3,1950,293,8,7
39872,3,2108,293,10,9
39873,3,2104,293,7,6
39874,3,2102,293,8,7
39875,3,2099,293,10,9
39876,3,1796,293,9,8
39877,3,2010,293,10,9
39878,3,1928,293,9,8
39879,3,2127,293,2,1
39880,3,2263,293,5,4
39881,3,1650,293,9,8
39882,3,1980,233,8,7
39883,3,1846,233,11,10
39884,3,2688,233,10,9
39885,3,2670,233,4,3
39886,3,2700,233,10,9
39887,3,2360,233,7,6
39888,3,2533,233,9,8
39889,3,2635,233,14,13
39890,3,2369,212,10,9
39891,3,2114,293,8,7
39892,3,2575,212,10,9
39893,3,2573,212,9,8
39894,3,2567,212,4,3
39895,3,1972,212,10,9
39897,3,2590,212,9,8
39898,3,2627,212,10,9
39899,3,2378,212,6,5
39900,3,2147,212,5,4
39901,3,2150,212,10,9
39902,3,2383,212,8,7
39903,3,2665,212,6,5
39904,3,2694,212,5,4
39905,3,2696,212,10,9
39907,3,2035,172,10,9
39908,3,2069,172,6,5
39909,3,2027,172,4,3
39910,3,1723,172,9,8
39911,3,2385,135,9,8
39912,3,1701,172,10,9
39913,3,2049,172,10,9
39914,3,1810,172,7,6
39915,3,2101,172,10,9
39916,3,1716,172,6,5
39917,3,1900,172,7,6
39918,3,2012,172,8,7
39919,3,1806,172,10,9
39920,3,2655,172,7,6
39921,3,1921,172,9,8
39922,3,1808,172,10,9
39923,3,2568,172,6,5
39924,3,2654,172,9,8
39925,3,1402,212,14,13
39926,3,1809,172,9,8
39927,3,1574,212,9,8
39928,3,1599,212,4,3
39929,3,1080,172,7,6
39930,3,2579,172,8,7
39931,3,2528,172,10,9
39932,3,1547,97,8,7
39933,3,1547,94,8,7
39934,3,2308,94,7,6
39935,3,2311,95,9,8
39936,3,2098,95,3,2
39937,3,2098,94,3,2
39938,3,2098,97,3,2
39939,3,2280,95,5,4
39940,3,2280,94,7,6
39941,3,2280,97,8,7
39942,3,2064,97,9,8
39943,3,2064,94,9,8
39944,3,2064,95,6,5
39945,3,2063,95,9,8
39946,3,2063,94,10,9
39947,3,2063,97,9,8
39948,3,1961,97,8,7
39949,3,1961,94,8,7
39950,3,1961,95,6,5
39951,3,2127,295,8,7
39952,3,2360,235,11,10
39953,3,1703,295,14,13
39954,3,1728,295,11,10
39955,3,2010,295,10,9
39956,3,1928,295,11,10
39957,3,1984,295,11,10
39959,3,1980,234,10,9
39960,3,2108,295,11,10
39961,3,2099,295,11,10
39962,3,1980,235,11,10
39963,3,1970,295,11,10
39964,3,2533,235,11,10
39965,3,2102,295,11,10
39966,3,2700,235,11,10
39967,3,1950,295,11,10
39968,3,2104,295,14,13
39969,3,1796,295,11,10
39973,3,1955,295,11,10
39974,3,1784,59,7,6
39975,3,2120,59,10,9
39976,3,2674,59,11,10
39977,3,2019,59,8,7
39978,3,2531,59,8,7
39979,3,2097,59,10,9
39980,3,2001,59,10,9
39981,3,2381,59,9,8
39982,3,1946,59,9,8
39983,3,2065,59,11,10
39984,3,2085,59,11,10
39985,3,2634,59,11,10
39986,3,2692,59,11,10
39987,3,2367,59,5,4
39988,3,1782,59,10,9
39989,3,1784,55,7,6
39990,3,2120,55,9,8
39991,3,2674,55,11,10
39992,3,2510,55,11,10
39993,3,2019,55,9,8
39994,3,2531,55,10,9
39995,3,2097,55,10,9
39996,3,2001,55,10,9
39997,3,2381,55,10,9
39998,3,1946,55,9,8
39999,3,2065,55,11,10
40000,3,2085,55,11,10
40001,3,2634,55,11,10
40002,3,2692,55,10,9
40003,3,1782,55,11,10
40004,3,1808,177,10,9
40005,3,2575,217,10,9
40006,3,2012,177,9,8
40007,3,2532,177,10,9
40008,3,2508,217,14,13
40009,3,2049,177,9,8
40010,3,1653,177,10,9
40011,3,2101,177,10,9
40012,3,2655,177,9,8
40014,3,2590,217,9,8
40015,3,2627,217,9,8
40016,3,1810,177,9,8
40017,3,2147,217,5,4
40018,3,1980,238,7,6
40019,3,2381,57,14,13
40020,3,2010,298,9,8
40021,3,2120,57,11,10
40022,3,1796,298,9,8
40023,3,2097,57,11,10
40024,3,1782,57,11,10
40025,3,2674,57,11,10
40026,3,1728,298,8,7
40027,3,2065,57,8,7
40028,3,2367,57,11,10
40029,3,2001,57,11,10
40030,3,1946,57,11,10
40031,3,2085,57,11,10
40032,3,1784,57,7,6
40033,3,2531,57,7,6
40034,3,2692,57,11,10
40035,3,1954,43,9,8
40036,3,2376,43,6,5
40037,3,1860,43,8,7
40038,3,2376,41,11,10
40039,3,2390,43,10,9
40040,3,2530,43,5,4
40041,3,2360,234,8,7
40042,3,2389,41,11,10
40044,3,1846,238,10,9
40045,3,2670,238,4,3
40046,3,2104,238,9,8
40047,3,1950,298,10,9
40048,3,1954,41,11,10
40049,3,2390,41,11,10
40050,3,2099,298,9,8
40051,3,2094,298,14,13
40052,3,2360,238,9,8
40053,3,1984,298,11,10
40054,3,2688,238,9,8
40055,3,2700,238,10,9
40056,3,1970,298,9,8
40057,3,2533,238,8,7
40058,3,2542,348,8,7
40059,3,2538,348,9,8
40060,3,2549,348,9,8
40061,3,2539,348,8,7
40062,3,2535,348,10,9
40063,3,2544,348,8,7
40064,3,2020,137,8,7
40065,3,2625,137,9,8
40066,3,1996,137,10,9
40067,3,2377,137,9,8
40068,4,2065,61,8,7
40069,4,2367,61,8,7
40070,4,1782,61,9,8
40071,3,1846,234,11,10
40072,4,1946,61,8,7
40073,3,2533,234,7,6
40074,3,2660,234,11,10
40075,4,1784,61,6,5
40076,4,2692,61,9,8
40077,3,2670,234,6,5
40078,3,2688,234,11,10
40079,3,2700,234,11,10
40080,3,1800,294,8,7
40081,3,1955,294,10,9
40082,3,1970,294,10,9
40083,3,2094,294,14,13
40084,4,1782,61,10,9
40085,3,1703,294,7,6
40086,3,1728,294,11,10
40087,3,1950,294,11,10
40088,3,2108,294,9,8
40089,3,1984,294,11,10
40090,3,2104,294,10,9
40091,3,2366,100,8,7
40092,3,2102,294,10,9
40093,3,2628,100,5,4
40094,3,2099,294,9,8
40095,3,2128,100,8,7
40096,3,2193,100,14,13
40097,3,2098,100,6,5
40098,3,1796,294,11,10
40099,3,1961,100,7,6
40100,3,2010,294,10,9
40101,3,1781,100,9,8
40102,3,1928,294,11,10
40103,3,2629,100,4,3
40104,3,2127,294,14,13
40105,3,2280,100,3,2
40106,3,2064,100,9,8
40107,3,2063,100,8,7
40108,3,2664,100,8,7
40109,3,2381,58,14,13
40110,3,1784,58,4,3
40111,3,1980,236,8,7
40112,3,1846,236,9,8
40113,3,2531,58,8,7
40114,3,2360,236,6,5
40115,3,2533,236,9,8
40116,3,2660,236,8,7
40117,3,2085,58,10,9
40118,3,2688,236,9,8
40119,3,2065,58,7,6
40120,3,2700,236,9,8
40121,3,2019,58,7,6
40122,3,1800,296,8,7
40123,3,2692,58,10,9
40124,3,1955,296,10,9
40125,3,2367,58,14,13
40126,3,1970,296,7,6
40127,3,1703,296,5,4
40128,3,2510,58,10,9
40129,3,1728,296,7,6
40130,3,1950,296,8,7
40131,3,2001,58,10,9
40132,3,2108,296,7,6
40133,3,2674,58,8,7
40134,3,1984,296,8,7
40135,3,2104,296,6,5
40136,3,2097,58,9,8
40137,3,2102,296,9,8
40138,3,2099,296,8,7
40139,3,2120,58,10,9
40140,3,2234,58,5,4
40141,3,1796,296,10,9
40142,3,1946,58,10,9
40143,3,2010,296,8,7
40144,3,1782,58,10,9
40145,3,1928,296,9,8
40146,3,2127,296,5,4
40147,4,2097,61,10,9
40148,4,2085,61,10,9
40149,4,2381,61,3,2
40150,3,2634,58,11,10
40151,3,2547,348,14,13
40163,3,2530,366,6,5
40164,3,1954,366,10,9
40165,3,2390,366,10,9
40166,3,2555,366,6,5
40167,3,2376,366,9,8
40174,3,2625,133,7,6
40178,3,2114,296,7,6
40179,3,2114,294,7,6
40180,3,2555,38,7,6
40181,3,2247,294,9,8
40182,3,2333,294,9,8
40183,3,872,294,14,13
40197,4,2634,61,11,10
40198,3,1723,177,9,8
40199,3,2654,177,9,8
40200,3,2017,177,6,5
40212,4,2531,61,8,7
40213,3,2628,100,5,4
40214,3,1979,177,14,13
40215,3,1701,177,10,9
40216,3,2508,217,14,13
40217,3,2567,217,8,7
40218,3,2035,177,10,9
40219,3,2104,298,9,8
40220,3,2367,55,3,2
40221,3,2019,56,6,5
40222,3,1984,293,10,9
40224,3,1860,41,11,10
40225,3,2019,57,11,10
40226,3,2634,57,11,10
40227,3,1860,366,9,8
40228,3,2685,138,10,9
40229,3,1994,175,10,9
40230,3,1653,173,11,10
40231,3,1994,174,10,9
40232,3,1994,173,11,10
40233,3,2664,97,8,7
40249,3,2438,434,6,5
40284,3,2469,446,7,6
40285,3,2469,445,6,5
40291,3,2463,447,4,3
40293,3,2728,466,10,9
40297,3,2423,415,14,13
40306,3,2441,466,10,9
40309,3,2463,445,6,5
40313,3,2589,451,11,10
40314,3,2589,453,8,7
40315,3,2589,450,10,9
40316,3,2589,465,11,10
40317,3,2638,585,6,5
40318,3,2638,590,10,9
40319,3,2638,589,8,7
40320,3,2419,415,10,9
40324,3,2441,472,7,6
40326,3,2434,472,9,8
40334,3,2469,448,5,4
40415,3,2721,510,9,8
40417,3,2587,465,10,9
40418,3,2597,420,10,9
40420,3,2678,465,4,3
40421,3,2393,465,7,6
40426,3,2402,465,8,7
40437,3,2637,589,8,7
40438,3,2637,604,9,8
40442,3,2469,447,6,5
40443,3,2469,444,8,7
40444,3,2606,446,8,7
40445,3,2606,445,8,7
40446,3,2606,448,8,7
40447,3,2606,447,7,6
40448,3,2606,502,9,8
40455,3,2589,452,9,8
40456,3,2419,420,9,8
40469,3,2589,454,10,9
40470,3,2620,650,9,8
40476,3,2421,415,14,13
40477,3,2426,420,7,6
40479,3,2422,415,14,13
40507,3,2434,466,10,9
40511,3,2446,502,10,9
40513,3,2463,448,4,3
40516,3,2637,599,11,10
40517,3,2637,605,9,8
40518,3,2426,415,10,9
40520,3,2597,415,11,10
40523,3,2420,415,11,10
40524,3,2420,420,9,8
40527,3,2406,635,10,9
40528,3,2405,628,10,9
40537,3,2620,636,11,10
40539,3,2406,632,10,9
40554,3,2406,631,10,9
40557,3,2686,56,10,9
40559,3,2406,650,10,9
40583,3,1930,75,8,7
40592,3,2737,75,8,7
